매장이름,위도주소,경도주소,매장타입,매장주소,시도
판교알파돔타워,37.3941783,127.1106448,general,경기도 성남시 분당구 판교역로 152 (백현동),경기도
판교아비뉴프랑R,37.3972109,127.1133924,reserve,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",경기도
야탑터미널,37.413494,127.128425,general,경기도 성남시 분당구 성남대로925번길 16 (야탑동),경기도
분당이매,37.39504,127.122363,general,경기도 성남시 분당구 이매로 15 (이매동),경기도
분당율동공원,37.38385,127.149963,general,경기도 성남시 분당구 새마을로175번길 4 (율동),경기도
정자동,37.36329,127.114074,general,경기도 성남시 분당구 정자로 82 (정자동),경기도
판교알파돔시티,37.39445757,127.1093622,general,"경기도 성남시 분당구 판교역로 145 타워2동 1층, 138~142호 (백현동530, 알파리움)",경기도
서판교,37.39142337,127.0776677,general,경기도 성남시 분당구 운중로 132 (운중동),경기도
판교브릿지타워,37.40332367,127.0990859,general,경기도 성남시 분당구 판교로 227번길 6 (삼평동),경기도
판교역로,37.39731,127.111294,general,경기도 성남시 분당구 판교역로 192번길 14 (삼평동),경기도
서현,37.38600977,127.1259376,general,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩,경기도
수내로,37.38048706,127.1165936,general,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩,경기도
정자역,37.36682377,127.1067347,general,"경기도 성남시 분당구 성남대로343번길 12-2 (정자동), 1~2층",경기도
분당구청,37.38411236,127.1201645,general,경기도 성남시 분당구 분당로 43 (서현동),경기도
뉴코아야탑,37.41041291,127.1273,general,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)",경기도
미금역,37.350318,127.106655,general,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩,경기도
수내,37.37960136,127.1147518,general,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)",경기도
정자상떼뷰,37.37009724,127.1056804,general,"경기도 성남시 분당구 정자일로213번길 18 (정자동, 성원상떼뷰리젠시)",경기도
서현미래에셋,37.38800596,127.1233946,general,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)",경기도
야탑글라스,37.410845,127.129806,general,경기도 성남시 분당구 성남대로916번길 11 (야탑동),경기도
정자,37.36487523,127.1063109,general,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)",경기도
분당서울대병원4,37.35104057,127.1241777,general,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)",경기도
분당서울대병원1,37.35104057,127.1241777,generalWT,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)",경기도
서현N타운,37.38591696,127.1220757,general,경기도 성남시 분당구 황새울로335번길 5 (서현동),경기도
서현역,37.38589681,127.1241166,general,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)",경기도
오리역,37.338617,127.109225,general,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)",경기도
분당정자,37.37190497,127.1068853,general,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)",경기도
수내역,37.37775756,127.1136651,general,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)",경기도
정자아데나,37.36032825,127.1077437,general,경기도 성남시 분당구 성남대로 275 (정자동),경기도
분당이마트,37.35906171,127.1200653,general,경기도 성남시 분당구 불정로 134 (정자동),경기도
판교H스퀘어,37.40122014,127.1089259,general,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)",경기도
오리역삼거리,37.340016,127.108332,general,경기도 성남시 분당구 성남대로 45 (구미동),경기도
판교HIPEX,37.401209,127.110666,general,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)",경기도
판교도서관,37.38955137,127.0909091,general,경기도 성남시 분당구 운중로 251 (판교동),경기도
네이버1784,37.3591116,127.1055408,general,경기도 성남시 분당구 정자일로 95 (정자동) 네이버1784 2층,경기도
미금역2001아울렛,37.3490444,127.1074534,general,경기도 성남시 분당구 미금일로154번길 20 (구미동),경기도
분당서현역AK R,37.3845913,127.1231829,reserve,경기도 성남시 분당구 황새울로360번길 42 (서현동),경기도
판교역힐스테이트,37.39243335,127.1108951,general,경기도 성남시 분당구 판교역로 136 (백현동)  판교힐테이트 1092~1095호,경기도
수내역1번출구,37.378515,127.11579,general,경기도 성남시 분당구 황새울로258번길 41 (수내동)  1~2층,경기도
HD현대R&D센터,37.37647772,127.1043006,general,경기도 성남시 분당구 분당수서로 477 (정자동),경기도
분당궁내DT,37.370636,127.102071,generalDT,경기도 성남시 분당구 대왕판교로 302 (궁내동),경기도
야탑역사거리,37.4095,127.1301,general,경기도 성남시 분당구 야탑로 102 (야탑동),경기도
남한산성입구역,37.449705,127.159463,general,경기도 성남시 중원구 산성대로426번길 2 (금광동),경기도
단대오거리역,37.4433283,127.1545766,general,경기도 성남시 중원구 산성대로 340-1 (중앙동),경기도
성남모란DT,37.42916076,127.1334432,generalDT,경기도 성남시 중원구 둔촌대로 131 (성남동),경기도
수원금곡,37.27491,126.954432,general,경기도 수원시 권선구 금곡로 219 (금곡동),경기도
수원세류DT,37.262923,127.011208,generalDT,경기도 수원시 권선구 권선로544번길 1 (세류동),경기도
수원호매실,37.274375,126.941263,general,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)",경기도
수원권선DT,37.246345,126.964025,generalDT,경기도 수원시 권선구 매송고색로 543 (오목천동),경기도
수원권선,37.246668,127.030958,general,경기도 수원시 권선구 동수원로177번길 40 (권선동),경기도
수원이마트,37.25007961,127.0212806,general,경기도 수원시 권선구 경수대로 270 (권선동) 2층,경기도
수원세류역DT,37.243791,127.017207,generalDT,경기도 수원시 권선구 경수대로 185 (세류동),경기도
수원롯데백화점2F,37.26486763,126.9984555,general,경기도 수원시 권선구 세화로 134 (서둔동),경기도
수원고색동DT,37.23932025,126.9887188,generalDT,경기도 수원시 권선구 서부로1390번길 150 (고색동),경기도
수원탑동DT,37.26711904,126.9713639,generalDT,경기도 수원시 권선구 서부로 1769 (탑동),경기도
수원연무DT,37.29218,127.028729,generalDT,경기도 수원시 장안구 창룡대로 171 (연무동),경기도
북수원IC DT,37.307776,126.99833,generalDT,경기도 수원시 장안구 경수대로 1038 (파장동),경기도
수원천천,37.297286,126.982671,general,경기도 수원시 장안구 덕영대로535번길 46 (천천동),경기도
수원성균관대,37.298935,126.971577,general,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)",경기도
스타필드수원6F,37.28757356,126.9915535,generalWT,경기도 수원시 장안구 수성로 175 (정자동),경기도
스타필드수원1F,37.28712304,126.9915986,generalWT,경기도 수원시 장안구 수성로 175 (정자동),경기도
수원정자사거리DT,37.29119596,127.004005,generalDT,경기도 수원시 장안구 수성로 291 (정자동),경기도
수원종합운동장,37.30131994,127.0087984,general,경기도 수원시 장안구 송원로 71 (송죽동),경기도
수원조원DT,37.29523722,127.0157699,generalDT,경기도 수원시 장안구 경수대로 831 (조원동),경기도
수원경수인계DT,37.270568,127.027566,generalDT,경기도 수원시 팔달구 경수대로 499 (인계동),경기도
수원KBS DT,37.271122,127.035213,generalDT,경기도 수원시 팔달구 권광로 265 (인계동),경기도
수원인계DT,37.267938,127.027948,generalDT,경기도 수원시 팔달구 인계로94번길 3 (인계동),경기도
수원이비스,37.25909912,127.0311553,reserve,경기도 수원시 팔달구 권광로 132 (인계동),경기도
수원매산,37.26738152,127.0026945,general,경기도 수원시 팔달구 매산로 11 (매산로1가),경기도
동수원DT,37.2781099,127.0339496,generalDT,경기도 수원시 팔달구 중부대로 161 (우만동),경기도
수원인계,37.265499,127.032902,general,경기도 수원시 팔달구 권광로 199 (인계동),경기도
아주대,37.279696,127.04334,general,경기도 수원시 팔달구 월드컵로 205 (우만동),경기도
수원성빈센트병원,37.27786636,127.0279523,general,경기도 수원시 팔달구 중부대로 93 (지동),경기도
수원화성행궁,37.283349,127.015668,general,경기도 수원시 팔달구 정조로841번길 10 (신풍동),경기도
수원나혜석거리,37.26425568,127.034163,general,경기도 수원시 팔달구 권광로188번길 17 (인계동),경기도
수원경인일보,37.26146402,127.0346308,general,경기도 수원시 팔달구 효원로 299 (인계동),경기도
수원역AK R,37.26683191,127.0000676,reserve,경기도 수원시 팔달구 덕영대로 924 (매산로1가),경기도
시흥대야DT,37.441713,126.787757,generalDT,경기도 시흥시 뱀내장터로 27 (대야동),경기도
배곧아브뉴프랑,37.3682,126.7294,general,경기도 시흥시 서울대학로278번길 34 (정왕동),경기도
시흥대야동,37.44174,126.791869,general,경기도 시흥시 비둘기공원7길 51 (대야동),경기도
배곧신도시,37.36926945,126.7303607,general,경기도 시흥시 서울대학로278번길 43-13 (정왕동),경기도
시흥대야,37.443912,126.790755,general,경기도 시흥시 비둘기공원로 10 (대야동),경기도
시흥P.아울렛 3F,37.379754,126.736396,general,경기도 시흥시 서해안로 699 (정왕동),경기도
시흥P.아울렛 1F,37.379754,126.736396,general,경기도 시흥시 서해안로 699 (정왕동),경기도
시화로데오,37.34466009,126.7373217,general,경기도 시흥시 중심상가2길 20-5 (정왕동),경기도
시흥월곶,37.389462,126.73886,general,경기도 시흥시 월곶중앙로58번길 5-6 (월곶동),경기도
물왕호수,37.382917,126.840701,general,경기도 시흥시 동서로857번길 6 (물왕동),경기도
시흥장현,37.3782498,126.7890783,general,경기도 시흥시 황고개로 530 (장곡동),경기도
시흥능곡역,37.37064104,126.8074969,general,경기도 시흥시 장현능곡로 155 (능곡동),경기도
시흥목감DT,37.37794249,126.8501398,generalDT,경기도 시흥시 동서로 950 (조남동),경기도
시흥은계,37.4375151,126.8016329,general,경기도 시흥시 은계번영길 9 (은행동),경기도
안산고잔센트럴타워,37.318914,126.834241,general,경기도 안산시 단원구 고잔로 72 (고잔동),경기도
안산상공회의소,37.318868,126.826297,general,경기도 안산시 단원구 적금로 120 (고잔동),경기도
고잔이마트,37.303177,126.812842,general,경기도 안산시 단원구 원포공원1로 46 (초지동) 이마트,경기도
안산문화광장,37.310298,126.830517,general,"경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 (고잔동)",경기도
안산중앙,37.318899,126.837464,general,"경기도 안산시 단원구 고잔로 102, 스타타워 1층 (고잔동)",경기도
안산중앙역,37.31723608,126.8374694,general,경기도 안산시 단원구 중앙대로 907 (고잔동),경기도
안산트레이더스,37.331038,126.784837,general,경기도 안산시 단원구 중앙대로 397 (신길동),경기도
안산물의광장,37.3131817,126.8295825,general,경기도 안산시 단원구 광덕대로 187 (고잔동),경기도
안성석정DT,37.01046318,127.2620884,generalDT,경기도 안성시 중앙로 308 (석정동),경기도
안성공도DT,37.009411,127.200801,generalDT,경기도 안성시 공도읍 서동대로 4489 ,경기도
안성서동대로DT,37.00481677,127.1820894,generalDT,경기도 안성시 공도읍 서동대로 4314 서동대로 4314,경기도
안성계동DT,36.98606487,127.2678371,generalDT,경기도 안성시 안성맞춤대로 805 (계동),경기도
스타필드안성R,36.99410646,127.1469581,reserve,경기도 안성시 공도읍 서동대로 3930-39 ,경기도
호계지식산업센터,37.3725193,126.9487254,general,경기도 안양시 동안구 엘에스로 122 (호계동) 118~123호,경기도
평촌역DT,37.396509,126.971235,generalDT,경기도 안양시 동안구 시민대로 373 (관양동),경기도
안양범계,37.39169198,126.9537786,general,경기도 안양시 동안구 시민대로 206 (호계동),경기도
안양운동장사거리DT,37.40111,126.949208,generalDT,경기도 안양시 동안구 관악대로 234 (비산동),경기도
범계역,37.389849,126.949818,general,경기도 안양시 동안구 시민대로 180 (호계동),경기도
안양호계DT,37.366561,126.956011,generalDT,경기도 안양시 동안구 엘에스로 23-8 (호계동),경기도
평촌호계,37.38308987,126.9598478,general,경기도 안양시 동안구 평촌대로 123 (호계동),경기도
평촌로데오,37.39296984,126.9605823,general,경기도 안양시 동안구 관평로 182 (관양동),경기도
평촌역사거리,37.39594913,126.9650924,general,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746),경기도
안양비산DT,37.39254328,126.9428818,generalDT,경기도 안양시 동안구 경수대로 821 (비산동),경기도
평촌아크로,37.39254936,126.9562969,general,"경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 (관양동)",경기도
범계로데오,37.391494,126.955122,general,경기도 안양시 동안구 평촌대로 223 (호계동),경기도
인덕원역,37.4002633,126.9763137,general,"경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)",경기도
안양덕현DT,37.3713018,126.9602196,generalDT,경기도 안양시 동안구 흥안대로 139 (호계동),경기도
안양이마트,37.398521,126.935224,general,경기도 안양시 동안구 관악대로 104 (비산동),경기도
안양역R,37.401964,126.922661,reserve,경기도 안양시 만안구 만안로 232 (안양동) 안양민자역사 1층 001호,경기도
명학역,37.38370712,126.9346873,general,"경기도 안양시 만안구 안양로 96 128,129,130,132,133,134,135,136호",경기도
안양역,37.4002845,126.9221677,general,경기도 안양시 만안구 장내로 149번길 (안양동)53,경기도
안양석수DT,37.4312614,126.9033382,generalDT,경기도 안양시 만안구 경수대로 1397 (석수동),경기도
안양일번가,37.39919046,126.9236856,general,경기도 안양시 만안구 안양로292번길 36 (안양동),경기도
양주옥정타운,37.81844481,127.0941299,general,경기도 양주시 회천남로 76 (옥정동),경기도
양주송추DT,37.717529,126.973093,generalDT,경기도 양주시 장흥면 호국로 528 ,경기도
양주덕정역DT,37.83827084,127.0629793,generalDT,경기도 양주시 독바위로 35 (덕정동),경기도
양주고읍DT,37.80354481,127.0793919,generalDT,경기도 양주시 고덕로351 (고읍동),경기도
양주광사DT,37.79074642,127.0727906,generalDT,경기도 양주시 부흥로 1872 (광사동),경기도
양주고읍,37.794628,127.079196,general,경기도 양주시 고읍남로 20 (광사동),경기도
가나아트파크,37.7263808,126.9500801,general,경기도 양주시 장흥면 권율로 117 ,경기도
